id,city,country,ipaddress,latitude,longitude
f9e9a812-fd01-4fd7-b6ec-c58f64b15162,Buliok,Philippines,570e:3313:b3ed:7978:c9ea:9a2b:4c3:1d5a,7.073684,124.720103
957e7174-fa63-4e17-8914-d723dc56a9c8,Sarana,Russia,dee8:e212:70bf:e152:bff1:53:530b:8002,56.4797638,57.7301714
3ef23bae-39df-41a7-853b-604b28f76046,Luts’k,Ukraine,6b3b:1f0e:1436:4c63:ecdb:7f12:c19a:d0e,50.747233,25.325383
d69852e7-d38d-43bd-a97d-df799e5a03f5,Qingquan,China,218a:9a8a:2174:9662:3661:5049:de8b:9c89,27.7303815,112.0069982
9ce1976e-da72-4e13-8f49-cb81d8e167ac,Villa Serrano,Bolivia,53b4:483e:da96:17ad:673c:325c:ef7a:4715,-19.123139,-64.3223726
258261da-566f-4246-8691-5d73a18b8002,Shixiang,China,5f08:2b4a:7f8c:79cb:37d6:f804:be4:8341,30.3312397,120.1534039
4ebc71b9-4ef1-41b7-a81a-95e3e07268f7,Gocoton,Philippines,1bca:8de4:128b:7d5d:3cf3:289b:5331:dc51,7.15611,124.69111
fa55e8e5-7ebf-4ae2-81ff-82ec1d329606,Depok,Indonesia,4c39:258:d3d4:81d9:a34f:4911:4789:8f70,-6.4024844,106.7942405
cf3d0fc9-1960-4723-a1c5-d5643ff30baf,Batgrām,Pakistan,b459:df5a:8390:11d2:bcfb:711a:d326:6e98,34.67719,73.02329
6e83d4cd-a166-4694-a7ec-1f0bd13b70dc,Jinji,China,b2b2:7f4a:461c:d6b7:39cc:e704:f76d:2c9c,31.3115396,120.6947551
3cee11c4-d958-4fd6-8364-cfda35410a9e,Lukovica pri Domžalah,Slovenia,c93d:8d2:985c:6673:d46a:3f77:334b:9de2,46.1696293,14.6907259
167a49b6-fbd8-49a6-bfef-5493a018cc12,Oumé,Ivory Coast,eae:7e8a:66cc:8e4b:3725:5e8e:53e1:b976,6.3741312,-5.4096633
84e82fa2-785f-483f-a757-feb312cc6f07,Marvdasht,Iran,4031:1c80:6eae:2a31:a6dd:caf9:b8e:4f69,29.878738,52.8205515
a28e018b-3193-4976-8fbb-9469e190e644,Tingsiqiao,China,cb0f:8f92:eaae:d649:4cc:b0a8:21ca:51d,29.812121,114.179091
c4a53eec-3b69-46e8-94b2-d2881b2d477e,Puerto Boyacá,Colombia,8032:e7b3:2e42:f651:888:553a:7e0c:7191,5.8320421,-74.5833539
aa6fc8fd-8dba-42af-ac9c-803818b251a5,Halmstad,Sweden,fbb2:53a8:f0a1:eb37:3402:cf3d:56fb:5a2b,56.6695343,12.7347961
81496c3f-be81-4f2d-8b3b-d8a8875e9aa4,Minzheng,China,69ec:2b10:1e16:3395:2dbd:11f6:74d3:277f,34.395562,113.740529
e62fd4b4-5bdf-4b50-a9c2-381b626a069b,Guyangan,Indonesia,ea5:456f:4805:4808:6608:a206:c0e3:5934,-7.5849174,111.8784707
cbd59ec4-c43d-4196-942e-fd473c7982e9,Serra Negra,Brazil,e978:599e:b965:c829:4809:f3f2:556:b094,-22.6148577,-46.7057601
4be22e68-d8aa-4ae2-bec2-5869a3721804,Cluses,France,25ab:745e:4186:6502:e2a1:a728:9c6d:469e,46.068811,6.568907
4ce38739-8af5-433a-bc2e-7a5f2755e6d7,Žabčice,Czech Republic,9374:a934:1185:312f:5db1:aebc:661:c2a6,49.0054448,16.598735
077ee6ea-298e-45c7-9e5c-d761975f9707,Panshan,China,85ec:b324:1f2a:d7b2:b62:c993:2b03:f541,41.242873,121.996499
2af70beb-e037-4286-a090-3e6eb000dd0d,Sosnovka,Russia,3d15:61a3:8bba:f102:3859:64cd:8b0f:9cb7,54.1347287,33.2921685
4618c372-2832-4b82-9b31-a4c6e2947d17,Ipaba,Brazil,68ef:9c91:ca63:245c:e2f6:d643:98ca:c101,-19.4085525,-42.374164
ade863c8-127f-4e5e-af64-c6023ff0e373,Neepawa,Canada,e782:db2b:22e5:3010:d1b:395b:f4a4:f995,50.22892,-99.46642
ca325c26-66d0-4f5a-9d74-c2b15ecbedfe,Da-an Sur,Philippines,ede6:5947:a5af:9087:3dcd:1515:9cd1:2648,11.2666664,122.5333328
430e5972-8a22-46cf-8838-b03fe8bee3a2,Abang,Indonesia,8b99:46a0:5ffb:f46b:3b9d:f48:552d:65c8,-8.3693974,115.6273131
8cafe2c2-52fe-4b3b-a767-265e3fe0ee42,Vnorovy,Czech Republic,c18b:5087:2efb:11c5:f7ac:6ad3:3ff3:3eb7,48.9309635,17.3505089
950827ce-ec62-41d1-9f6e-f0f165bbd15b,Xishan,China,f295:12e:2b29:834c:8548:4a7a:9e66:c8dc,25.038296,102.664376
b8d3a78e-589a-4abd-998d-d6a726032b5b,Byumba,Rwanda,3998:d1c3:1a48:bf59:fedd:e859:de0c:b0ed,-1.5791079,30.0694123
0e603fc7-f8df-4aed-a3bb-2a96317b04ea,Los Frentones,Argentina,b9bd:634:3ce4:a62a:378e:6ae9:127a:ab09,-26.4070347,-61.4128561
6a77d605-c360-4bdb-baa1-5dd09c0fad5c,Xiangtang,China,582b:e137:e4c0:a349:934d:78b5:3394:2e1d,28.430921,115.969683
1e179fac-e37e-4fab-976b-8a9127408864,‘Uqayribāt,Syria,c1f7:5960:6ba4:1996:aed4:9673:f5ce:75d3,35.03566,37.475109
9ff323b6-ed49-4c13-9991-4114f93491d9,Yujia’ao,China,19b0:5fd0:9762:eb6b:c421:f447:f741:89d7,28.188415,112.290474
492d4798-e044-42c2-b37b-7bd4a7b7cffa,Weiyanggong,China,c342:895a:6b88:30b0:4e94:99b8:280b:652,34.4042859,108.9810302
1a4ea8a7-6d98-49af-9568-e1a484ba5ebf,Colmar,France,ec3a:ccf0:54d2:e949:1ae8:81fb:e3ed:f579,48.0724737,7.3469006
d416d1ee-fa79-419f-a6eb-6df5d8705503,Xixiang,China,b0f2:b915:c0ef:6413:315e:2fa7:42a2:460f,32.983101,107.766613
cfcedf75-289d-4a76-a6de-3121e6b0250a,Bayeux,Brazil,7ab6:5254:7d4b:4f8:a008:aad7:aca:d8b2,-7.1562056,-34.9313665
8eb5164a-451f-4828-806c-d79f90afb0f8,Yamrat,Nigeria,b1ea:a6b8:99f4:8702:5f32:471e:e7f3:55e6,10.1258199,9.8358611
0f67dc6c-68de-440a-a1f0-923bfd65a4c8,Kanye,Botswana,fcc8:89a0:902e:f2fd:48cd:7d26:13b7:215e,-24.988061,25.3430203
bde3447c-77b9-481b-a515-a10a8c847a53,Gwadabawa,Nigeria,2c92:c85c:192f:b425:11dc:bc99:6261:3ce,13.3539251,5.2344983
1ff1490a-7a68-40b2-9a86-6bba3d30e937,Jadowniki Mokre,Poland,9a59:ee9b:ae69:d39c:3ca5:a9ec:35c0:f15d,50.1644211,20.7278613
722f5b06-c961-4c5a-baf8-858a512322b3,Lilin Satu,Indonesia,c95b:7df8:9576:c54b:4b74:ecc5:eb13:f6c5,-9.0933664,124.8905151
9b382894-01ca-49ac-9e5e-4e0aa1d0e3f1,São Carlos,Brazil,c5bf:dbd0:c3d7:bb7f:406f:d8b5:c93e:4d2b,-22.0157824,-47.8847321
e19eb356-6da9-4579-b3e2-c4e19178e811,Ulaandel,Mongolia,9007:85b:86b9:ec92:50c7:f6bc:dec:7bcc,46.36446,113.577
3058878a-4328-413e-ab06-56fc128375fe,Itapeva,Brazil,b45f:a413:eb30:c13f:306c:41eb:913d:b985,-23.9793102,-48.8768997
1634ea4b-4b9e-4e4e-bef2-55a284b620d8,Spasskoye-Lutovinovo,Russia,a160:caba:4811:2b4f:e4e7:71db:9ca4:e,53.3687505,36.6234912
e6f98485-b4cb-4ab8-b049-2eadbed9b40d,Lincheng,China,8f93:1a7b:beeb:ad2:43bd:124b:7543:777f,37.444498,114.498761
366cc8aa-da02-42a2-94e4-fee44c55c53b,Aurillac,France,3289:f83a:9e28:f4f7:ff2c:5453:fc1e:5d4a,44.9263486,2.4396467
c12b328a-6788-4b5b-b37c-c14c1de7d500,Asembagus,Indonesia,7523:7bdc:aa71:72e3:9f6:32ec:7c99:e531,-7.8880228,114.2152731
0a46cb4e-f07e-4ac1-9526-801771391414,Hunkuyi,Nigeria,95fd:1115:7041:ac64:55df:ab2d:7539:b1ac,11.2658847,7.6480296
985f4bc9-dcca-4555-a4fa-096e40d326e3,Türkmenabat,Turkmenistan,b0c3:e8ad:1b44:3700:7fd9:9725:f3aa:a896,39.0041313,63.568808
4ad86cec-4890-43b0-96c1-53ed1f149ab9,Montreuil,France,2b02:17ad:b014:ee60:c6bf:68fe:b069:1a7e,48.8505771,2.4273906
ee57e4f3-28c9-4005-a0f5-0548316e2418,Marseille,France,3873:525:ecaa:7970:48bb:7902:c1cf:bdc8,43.7441795,2.511999
d4ee662d-c080-4501-962c-74349c8bf471,Alminhas,Portugal,8b79:6a91:c7de:4523:1b99:715f:2d39:27b,41.4486772,-8.4460594
699ba7a1-1cac-4824-a831-0cdb711dff23,Alor Setar,Malaysia,1574:d9a5:8f12:aa30:5ac1:b446:24c3:5771,6.1205833,100.3694375
b1f4e480-d8c3-4f78-a402-a0631f364bd9,Ina,Japan,2d9e:1850:519e:9878:b9c9:3c69:6adc:aac2,37.280716,140.3354054
c672b912-f4bf-46b6-9cf3-ecca631b999e,Vila Nova de Milfontes,Portugal,2a91:37e7:3a08:fda2:e527:d1c8:f4de:66eb,37.7278257,-8.7793637
6f1c1b5b-c551-4809-9a8b-2682e4fb7890,San Isidro,Mexico,fcc0:2b06:90e0:6856:77b2:6f51:f5b3:c003,19.482042,-99.1985584
604f5f57-34ba-4662-8d44-f4209b6bb991,Béboto,Chad,b765:1e5b:a308:e9b:7dc5:a409:8f86:381c,8.2659713,16.9388118
0b146e40-4a06-4e3b-a959-7a3d0b5b9153,Pasirsongket Dua,Indonesia,735:945d:103a:287a:ef2d:b992:1488:4d63,-7.3106,106.5946
e51d42aa-ec08-4782-85fe-b4f20e1e9073,Shankill,Ireland,a84a:78e1:9bce:b28f:ec80:7ed0:18a9:a50e,53.231395,-6.124065
190f686d-0cc3-4099-af19-e99af49c72f6,Mulyosari,Indonesia,c7f1:23d0:cc7f:55b8:5356:bcf0:68be:179e,-7.1066698,110.0196561
df3c1476-c07e-48bf-b357-02b600a1508c,Songea,Tanzania,9949:f2f6:db8c:7958:eb61:5f01:862b:31e6,-10.6462694,35.6423527
b8a10b3f-e179-445c-b2f0-45bab5f0fc12,Zhangjiahe,China,a2a5:4489:199e:b122:935f:bdaa:aedd:36e0,29.117096,110.479191
e9672b5b-be51-4380-b706-6f8c9d1b1079,Watuweri,Indonesia,f54:f646:2b88:71ab:c0c9:ec31:d7e3:7d97,-8.7843,120.4706
626d4770-ed41-43b8-a758-dd70a86aba25,Miami,United States,db9b:4c7e:b40d:3636:2c85:eca0:e12c:7852,25.5527232,-80.3352364
67ab8b28-a63b-4307-8c43-694bae14a794,Sikur,Indonesia,2737:de93:ddbc:e184:2d23:1640:28dc:40f9,-8.5392331,116.4134873
d06411b6-7200-4036-88a0-c7b74f63cd85,Mohoro,Comoros,ef8a:9502:2a2b:ac51:6751:ddae:3669:b0b9,-11.8256582,43.4536443
6b813563-2ae8-4618-8820-b21cc6f64f94,Naju,South Korea,c172:f55c:eb34:25e1:d05d:ba68:50e9:a58f,35.0160601,126.7107572
a055e88a-f492-4d4e-bfbc-5091895508aa,Mirny,Russia,11d:8f1e:3d18:5184:642a:f2d0:4afc:bd3f,62.5412431,113.9960031
de92cac0-b61a-47ed-854a-07d2b1c3f6c0,Rego de Água,Portugal,87bf:feac:3950:d812:84a2:6487:6b02:a816,38.6345028,-9.0116724
a77c1550-c140-47a6-ab28-8c8d5cf3cea7,Kočevje,Slovenia,1f8e:5e2c:4dee:80e:b318:4c3:1ee0:b031,45.6409009,14.8633128
0e960d44-d398-482a-af67-92f49b0d4d85,Boneng,Indonesia,2577:4734:a543:4565:c1f6:5df2:aea4:f726,-6.2962889,106.2413249
ca03e3a4-fee0-4668-972e-317d353c7189,Oslo,Norway,c0e8:43c:6665:79d5:1cfd:71a9:34ad:7d1e,59.9458801,10.7822137
5071a4ec-4d60-479f-a507-6a3591244622,Muramvya,Burundi,d32d:8441:4b14:8463:a0e6:e01d:7ed6:5d53,-3.2898398,29.6499162
508e72b9-b1bf-491c-8842-0550d2896b96,Trakan Phut Phon,Thailand,4975:d42f:2fcf:846e:9093:2df6:d1e9:cad1,15.610054,105.019512
179fc0e9-5790-4ad0-95c8-6470238c6aba,Catriel,Argentina,8e01:a5f6:1539:70d6:898e:defe:e58b:a873,-34.6893026,-58.5247124
ae6de0cb-a6d9-4dc6-aafb-a68b04f6abd4,Almirante,Panama,f7d5:5dfb:f909:962:7ce3:53d9:ccbb:2218,9.2979179,-82.4211025
e20bf26d-5939-4257-a7c5-8bf05c0f949d,Esil,Kazakhstan,dbb3:e2e7:1f89:c57c:8a9a:f8f2:2b7d:dab6,51.9534228,66.4121857
fa79660b-40ae-487d-82c1-40d936052caa,Saguenay,Canada,2a84:90b4:7ddf:b49a:84d6:a92f:75ab:830e,48.3962038,-71.1116362
211a9099-4d72-4615-8208-32ed2f755bc8,Kawangohari,Indonesia,dfca:3abb:4825:babb:707f:2082:ecf0:5e7c,-9.5463283,118.9996527
069a2e00-1159-4e9e-ab29-494dd02a40b0,Tiyingtali Kelod,Indonesia,f25f:ea18:b766:115a:b24d:a0ef:d8ca:e6b5,-8.4105413,115.6141801
04509935-43e4-42b7-aa9c-2b1cd0114bde,Yangjiaqiao,China,af45:fdb0:a9:92fd:c98c:d5f3:e029:4f8a,27.768996,112.792138
72b8e199-9eff-43c9-9dd5-eff47c7b00c5,Ganhe,China,941a:4f69:abba:9288:a6af:d68d:580f:5573,30.3645144,113.4276436
9fc27e85-432d-4ad3-adad-b4eaf2515723,Cha’anpu,China,99ec:c510:15b4:1cb5:b20d:1e9c:b31d:4038,28.642843,111.161288
4e83b90b-8941-4600-aa3d-a77ee537eddb,Xichuan,China,5cc:85f8:aa34:3169:4aab:7c8d:125c:812,33.13782,111.490964
36de53c6-fde3-4d64-a962-7f765053f9c3,Boa Viagem,Brazil,9088:81ba:921a:ed02:46c2:96c1:58cd:5ff1,-5.1119324,-39.6043575
08c60384-1747-47f9-9f5e-0e2e2c1d296f,Esmeralda,Cuba,c955:b86f:e3ca:dc5d:40b2:51eb:b0c3:ac5b,21.8480091,-78.1165309
e0ad0351-d6cc-4d6f-aa99-b586239bbade,Coulommiers,France,a3d:936d:6f2b:71a4:e57d:72c0:799e:5f3,47.2243648,1.7394788
b7376654-e04f-4e0e-b874-f78b1f329642,Villaguay,Argentina,e10c:2bcb:d199:81d1:f1f3:6678:fb4e:41dc,-38.9467974,-68.1042424
0468542f-ad8d-44a0-b283-01945921e26d,Hexi,China,66d9:839:b537:91a7:a60f:828e:2c0d:9820,39.109563,117.223371
8f82db03-ef26-4730-bccf-5a34803f8a5c,Hong Kong,Hong Kong,a209:c79e:5cf4:8fda:b741:f252:3134:916c,22.396428,114.109497
043bf7c4-330e-4fc3-afb5-bfd74f8c2eba,Taibai,China,d495:b236:2910:63b0:6757:dd8f:21c:7ff4,34.058401,107.319116
e99593bc-276d-40e7-8ea7-9324c163340a,Rāmganj,Bangladesh,236a:a559:d4a5:893c:d1c7:c7aa:1d73:8a62,23.0714717,90.9120501
9c49944b-908d-4b44-8021-eb0692ed9e15,Santa Monica,Philippines,d3c6:a84a:72e7:ba18:fc99:62fc:168e:90dd,10.0342937,126.0415372
88c3209c-731d-4f78-ad4f-c13d9883bcc5,Sūrak,Iran,fd11:165d:6ff8:ef34:8199:e0bc:d2ad:e97a,36.595457,53.2099707
6c43f202-0fb7-4150-aa9b-b58847ad889c,Mauraro,Philippines,61b6:e5ce:7a7e:8da7:e29e:318a:f003:3255,13.1487371,123.5983638
1a5c9224-87da-46d2-ab23-f1fb0926d2d3,Kalí Vrýsi,Greece,8530:aa8f:d7ee:6ed5:2c51:3678:4d41:4178,41.1455736,23.9066108
281a9f05-a811-4870-bee5-2b3c509fddfd,Själevad,Sweden,606b:bdd7:6176:7713:bb86:3762:6276:3df8,63.2994414,18.5988916
d52656df-4b9e-411e-8fd7-ccf2e16ff94b,Mar del Plata,Argentina,b0b8:4902:90a8:8dfc:62c2:281:4b2c:7f1a,-38.0667198,-57.5823273
c9af556d-d65f-469a-ae71-b3553135e773,Ōzu,Japan,1b9b:455b:b062:50d5:b859:7edb:c755:b19b,32.8872867,130.8841776
3046b0e8-a249-419d-999c-de430ea49f01,Taoshan,China,7623:5d1f:5d1a:c619:ce68:194:43ac:10d6,22.251924,112.794065
9410c69a-dd53-4f67-b7df-c34af8560190,Eaton,United Kingdom,d2b8:bdb0:2d77:448c:45f8:3aa0:505a:344b,53.2945961,-0.9335791
ba977ad1-ab12-4fc9-9396-b72d69ce45f8,Yubilyeyny,Belarus,1952:4f96:5e53:fff3:6561:ca17:4ef7:fc5a,53.8191,27.5215
35ea5f45-926c-4c10-8bac-282941498545,Nikol’sk,Russia,7fae:a83f:d26c:7719:5dd3:9079:3485:ec4e,53.6992181,46.0481025
2b13ffc1-4c4c-4de2-88ec-450173986162,Runan,China,4bf9:aaba:1c89:6626:6b60:6d20:6aee:7e43,33.006729,114.362379
723c5683-9cc4-4460-b67b-f5391b4c30c2,Pangawaren,Indonesia,735a:fae9:71e8:68dc:184a:8fa0:bca9:841,-7.3897541,108.8640607
8d6899d9-ebfe-4bc5-bfd2-3961f3eb03bb,Markivka,Ukraine,5c7:e215:a1ed:ad0e:c38:7d98:888b:f28,49.4923255,39.617514
fcbc7457-8081-4487-9c9d-fe09f6df7ecd,Groningen,Netherlands,9112:a4b3:e245:b388:513f:ea5a:6a26:6c51,53.2231057,6.5319506
712c0c68-58e4-4de6-b81f-2f08e824fc15,Camarate,Portugal,79de:149b:68a4:d8d8:cb0c:c28a:1d79:11a8,38.796598,-9.1453137
4f526ed3-352e-4971-b807-82a39a8f4915,Cama Juan,Philippines,51ae:f460:328c:6fc4:9e09:f498:48c0:d01d,15.3833332,120.8000031
cedb4bc9-a35f-4275-bf39-a168e0c37457,Verkhovyna,Ukraine,927e:feae:fc7d:fa7d:fc9a:380a:a2c3:54c4,48.1543232,24.8196946
f7027106-cdc2-48fe-9e8b-ac4d24334507,Hyesan-dong,North Korea,9a4f:942d:ef30:e67a:2574:e2ac:b6f6:a7a8,41.4174956,128.2035269
a1af1dad-ca3f-467c-872f-a5124aad4e4c,Kukurečani,Macedonia,c053:f08e:e2ee:f615:61d2:c56d:7e52:f064,41.0914367,21.3367578
25927651-107a-41d2-b91c-abe4f39db082,Payaman,Indonesia,a64a:1d58:e85b:8215:34a3:5009:7c5e:cdf8,-7.4255209,110.2266293
9f355df0-5b9d-4c1d-98c3-cb91a666d3ac,Qiawan,China,3203:8afd:21c:4169:c381:c327:749b:b870,27.2711,116.580186
4254b8c6-a358-4173-a8ba-3e67fe0d1434,Fort Lauderdale,United States,7e7a:14cd:c40f:b68a:d192:940b:8d93:ff8d,26.0576497,-80.3101684
2edb3036-99ee-4002-9904-585fced7500b,Czarna,Poland,e939:1617:f8af:e8a6:23b2:43a6:8e18:dbe0,50.0672776,21.2406149
42c4dd31-5c46-44ae-9614-1ce38fcdeaf3,Pedraza La Vieja,Venezuela,909c:7516:fbb:eee8:8a8c:24c5:699a:336c,7.9180075,-71.0601767
71a476fb-e96e-4957-84c7-7dae107ef2bb,Namling,China,78f1:f896:bf76:4bbc:bd9a:583d:d274:9371,29.68233,89.099242
6c75becb-6d0d-48a9-af30-79e5b57bfdc8,Bucheon-si,South Korea,621f:431e:1757:9a9b:aa33:1b3b:d7c4:32bf,37.5034138,126.7660309
1ea15e50-bb95-457b-a302-558434af7052,Beijie,China,34b8:7317:b899:d664:ecc5:80be:a8e1:5df9,39.9041999,116.4073963
630b10d9-3a75-4e70-95f2-888bcfb924b7,Namora,Peru,a8ca:a4fd:70b:44be:e120:2912:c790:9db,-7.2038055,-78.3244788
da97dff7-5509-41a5-8b55-8cfce5611065,Fenkeng,China,4a7e:84e6:61c:d001:af5f:72b:9cee:d73b,22.410005,111.430057
940798f9-f076-40f2-b3e4-63e6cf7b1b15,Baranów,Poland,fa3a:14aa:df14:f13d:5d1f:7868:990c:bfa1,52.1474235,20.4745018
b0344956-2ace-4f55-99db-1c90437e7275,Fengyuan,Taiwan,5469:99b7:e6a2:8cc3:9063:bde5:d226:f164,24.2521156,120.7223572
df3c6623-cf4f-4926-9661-1f9e058f26c3,La Suiza,Costa Rica,7b2:8a77:b9f1:e3ec:d0c2:5ddb:4aad:6fae,9.852371,-83.6143148
1fb05339-2372-4000-b9dc-0af4b7575fef,Numeto,Indonesia,48bc:b46:4ca9:c328:c3a:5311:5dea:554,-8.68421,115.16022
b5ec3829-b6bb-4ad0-9fb4-eae6fcefc7ef,Linköping,Sweden,3c8d:231f:a90:8614:97d3:3f83:ba6b:5055,58.3963779,15.6592291
a0892c9b-2233-469f-955e-5e0acdac1bab,Beidou,China,6ec5:1a90:85a:d8be:aef9:3fbc:3ad5:dcee,27.34763,119.135302
7297c1a4-08d0-4426-99a7-c4a39f453727,Mahābād,Iran,af93:1e26:b028:b72a:8b38:7a05:f3c5:89ba,36.7683527,45.7337091
dc517b5e-b58a-4424-b6ad-ddc218b6d544,Aş Şafaqayn,Yemen,8456:63b9:214a:c00b:d8e8:e513:f914:f74a,15.366667,43.433333
6fe487f5-d42b-4954-83f4-badecbd0da40,Itapeva,Brazil,f895:b4ee:bd41:1d65:f224:9fc5:4ffe:60ad,-23.9793102,-48.8768997
d9b055f6-17d1-4dcf-a16b-f2e65a924df7,Jiangkou,China,f62f:13d:8071:846c:d63f:4927:288a:fa11,27.69965,108.839557
c1daccd6-5683-4ee6-bda7-144c1d7979f3,Los Juríes,Argentina,10ee:f8:6264:99ad:5833:5c9:d30b:9da6,-27.7668733,-64.2415554
2d019357-b82a-4e53-bc99-6786368d5044,Guiglo,Ivory Coast,4c5d:822d:a2d6:1bf7:44d0:7bce:9a32:ce5e,6.5490578,-7.4976536
279d08b9-61a3-4233-83b9-614492f65ec8,Dapitan,Philippines,f091:562b:ddc1:5372:d949:8a92:cc8:5bc3,14.5612208,121.0481656
dc7e77d7-f7a1-45af-8198-1471566b8b9e,Juan Adrián,Dominican Republic,fce0:29f3:71f8:8a89:79ce:bb80:a3ed:a0bd,18.7634836,-70.3352881
58c2f61e-0f87-4998-858b-4d149eb5bda1,Budapest,Hungary,8737:46c0:4213:f3d4:2ef1:9271:1d4e:249b,47.4540768,19.0943343
d093707e-e472-486a-9728-1d3255d3272e,Baltasar Brum,Uruguay,1d04:441:8fdb:569c:99d:87da:30cd:f43b,-30.7190522,-57.3298733
e1217573-dfce-4ec6-b14d-176d1020a316,Dushanbe,Tajikistan,8a67:c47e:4a56:c361:480:f864:bc0c:689e,38.5597722,68.7870384
36f20cb9-c5e0-41cb-be30-971c518e96e7,Chenchang,China,c034:b3f3:c48f:a442:eb26:2eed:9f92:2831,33.770447,117.624455
107b1e6b-63b2-46c4-90ff-9154683ee600,Kedungbacin,Indonesia,71bb:7f5a:f611:1e48:fec7:ffdd:cf85:5b3,-6.8626591,111.2308467
c3526065-d82b-41e6-a9c6-d8d50bde6ae3,Marco,Peru,72b:2cbe:de0b:e544:1d7f:5c43:186a:a6d6,-11.7386611,-75.5611485
15f89d4c-e1c0-4b42-81a8-1bad6755623a,Czernikowo,Poland,2a1:5584:f696:2e00:5b74:ee26:34e6:72da,52.9468825,18.9379685
d52ec931-328a-49f0-b2bf-8f6eb0ff7ddc,Pacucha,Peru,aa92:7310:1630:634b:de61:20ef:4989:eb30,-13.608056,-73.343889
d852ffe4-69d0-451c-94c1-c8f48613d824,Bethlehem,United States,1564:e950:84ea:8107:eeb1:b9c0:2a91:de0f,40.6238902,-75.3936808
b02df1c7-a7d1-4b05-88eb-7e23d88bdf8a,Keruguya,Kenya,a818:669e:1406:b03e:6464:d7a6:6eb2:e7b0,-0.4993281,37.2784835
53412df7-e474-413d-9fea-dab16b8d356d,Sampués,Colombia,e175:99d6:3ed5:384e:c5a1:5509:cde9:e78f,9.135346,-75.2887369
86ce5be6-c70b-4ec7-aa8c-c116bd7a475e,Lokolande,Indonesia,c921:b174:b684:6eb:5914:a1db:6484:4994,-8.5261,121.9715
07f4ecdc-9f69-40f7-844c-cad922f8cb2c,Lingkou,China,fd50:ed76:21da:637e:9d25:3f5a:5029:5377,26.82808,114.835777
96c215da-70fe-4acf-bc72-c48b6fc1e95d,Suzdal’,Russia,e6c8:f38f:60c:f120:ab48:7866:659e:b1b,56.4191591,40.4536153
a7e36516-18a9-44f9-8b7f-664ac5b3d76b,Udon Thani,Thailand,c15f:1de6:d0c5:20ab:2c2c:aed2:25c0:1ce,17.4086426,102.7729369
5a24ac02-4d43-475e-a34d-c09448aefb88,Akarakar,Indonesia,2d61:8558:cf00:8bd4:e06a:d918:742e:5992,-8.283558,116.354462
bf4c1747-251d-4eab-abe6-8d83464d9a1b,Ibirité,Brazil,addc:5e1f:5c2f:cfa8:1407:239e:518c:7628,-20.0256695,-44.0572964
99a2180b-5ab5-4e4c-830f-91d7703f62c1,Vito,Philippines,cb56:7b2c:c083:83f2:7255:2287:feff:7493,14.5672162,121.0042974
bf577e29-9e5f-4602-9667-9b95d8b06c2c,Villa Allende,Argentina,6a66:6969:c638:ce0f:20f1:b297:59ee:d3da,-31.302987,-64.28379
096b34de-1a3c-430c-8904-cd9043772cf9,Pereiro,Portugal,be83:ad36:8b2:7423:fa03:7874:6eb3:bc97,42.0480121,-8.3359459
f6f441b7-178a-4d07-8484-208d43363639,Bechyně,Czech Republic,7409:a38:f50a:27c4:1801:2b49:7598:1197,49.2952364,14.4681017
748f98c4-8bb0-4197-b318-ea4dfe6b0413,Žacléř,Czech Republic,ea53:9324:bd44:e076:88b1:d3ed:b984:12d7,50.6694072,15.9132421
df822cf6-3f14-486b-8169-70bcea7b1de7,Kesabpur,Bangladesh,1ad0:b7e2:ebe4:4eeb:c49b:8dd0:3db2:4671,23.063993,89.2318904
5a088862-432c-4125-9e08-deb712a9e097,Zaindainxoi,China,577c:7c01:4146:16fe:1891:e73a:e3b4:689d,30.6902716,76.798772
af3ef8ea-a784-4f7b-bf56-9a5bfb32d4e3,Andekantor,Indonesia,d04:f043:a140:8fa:1867:eaed:450c:8f64,-9.582,119.367
ec3c86fd-da05-4390-aa3c-84e9fcc7be18,Kadugadung,Indonesia,474b:aab0:e552:55f7:a601:b2c7:e6a7:30d6,-6.3855073,106.0155278
751c43e8-6a1c-4d88-b985-c55292c13843,Florida,Honduras,e123:e569:9829:a71b:693f:4cfc:5149:154,15.026492,-88.8383036
31afd2b8-4d16-463a-af3f-a5f5d51ad79a,Taiping,China,57a5:f8a:ef54:fd05:1299:734c:f02f:30eb,53.3004898,-6.2634596
5e23df2f-73b8-4443-abce-156c7b4fd3cd,West End,Canada,9635:9f7a:bfb8:8b53:2673:6b50:59e:859c,49.2867869,-123.130627
411e2736-0eb9-4f72-ad74-26b94fd74b16,Novi Karlovci,Serbia,2d79:4314:46be:9844:2f17:223:8ca:ceb,45.0575208,20.1945283
d571259e-59c0-44cf-80c6-c4cebb37e6e5,Karlskoga,Sweden,73cb:5615:c8db:8864:7776:cf29:8e3:8e94,59.2423602,14.4352781
8e78fcab-2f67-459b-8f8b-d6133e3f8299,Akim Swedru,Ghana,ac9:d75a:e62a:da6d:9e68:ac71:6360:da57,5.8925146,-1.0155385
bb5e45a7-abeb-45dd-bf83-a1c393fbb6cc,Rongcheng,China,4880:c182:39c4:9d5d:5883:f7f1:a387:703e,37.16516,122.486657
0c9d6b83-5e93-4e16-9f24-b947bdfd604b,Pilluana,Peru,8cec:f2a7:3dca:cc85:7846:d06e:ce69:48b,-6.7764491,-76.2899071
